severity,graphicId,displayName,usage,maps,impact,category,suggested,confidence,hasPreview,classicAssetPath,sourceTexturePath,sourceExt,sourceExists,sourceLoadsAsTexture,cropValid,cropInsideTexture,fallbackCandidates,issues,classificationReason
"WARNING",6084,"GRH 6084 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6084.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.88, sat 0.71"
"WARNING",6085,"GRH 6085 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6085.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.78, sat 0.71"
"WARNING",6086,"GRH 6086 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6086.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.86, sat 0.71"
"WARNING",6087,"GRH 6087 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6087.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.88, sat 0.71"
"WARNING",6088,"GRH 6088 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6088.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.66, sat 0.67"
"WARNING",6089,"GRH 6089 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6089.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.74, sat 0.69"
"WARNING",6090,"GRH 6090 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6090.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.67, sat 0.68"
"WARNING",6091,"GRH 6091 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6091.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.63, sat 0.68"
"WARNING",6092,"GRH 6092 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6092.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.81, sat 0.71"
"WARNING",6093,"GRH 6093 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6093.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.87, sat 0.71"
"WARNING",6094,"GRH 6094 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6094.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.83, sat 0.70"
"WARNING",6095,"GRH 6095 (tex_6001.png)",55,8,255,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6095.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.85, sat 0.71"
"WARNING",61756,"GRH 61756 (tex_5087.png)",29,9,254,"Grass","Grass",0.827,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61756.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.23, sat 0.59"
"WARNING",61757,"GRH 61757 (tex_5087.png)",29,9,254,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61757.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.75, sat 0.66"
"WARNING",61760,"GRH 61760 (tex_5087.png)",29,9,254,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61760.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.45, sat 0.62"
"WARNING",61761,"GRH 61761 (tex_5087.png)",29,9,254,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61761.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.60, sat 0.64"
"WARNING",61764,"GRH 61764 (tex_5087.png)",29,9,254,"Grass","Grass",0.959,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61764.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.38, sat 0.61"
"WARNING",61765,"GRH 61765 (tex_5087.png)",29,9,254,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61765.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.60, sat 0.63"
"WARNING",61768,"GRH 61768 (tex_5087.png)",29,9,254,"Grass","Grass",0.885,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61768.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.29, sat 0.59"
"WARNING",61769,"GRH 61769 (tex_5087.png)",29,9,254,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61769.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.80, sat 0.67"
"WARNING",49557,"GRH 49557 (tex_5068_padded.asset)",103,6,253,"Transition","Transition",0.860,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49557.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Transición: Layer2 100%, cobertura 67%, edge 0.10"
"WARNING",49582,"GRH 49582 (tex_5068_padded.asset)",103,6,253,"Transition","Transition",0.964,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_49582.asset","Assets/AOMigrator/MapVisualV063/Generated/PaddedTextures/tex_5068_padded.asset",".asset",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Transición: Layer2 100%, cobertura 9%, edge 0.09"
"WARNING",6437,"GRH 6437 (tex_6215.png)",24,9,249,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6437.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.42, sat 0.59"
"WARNING",6438,"GRH 6438 (tex_6215.png)",24,9,249,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6438.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.98, sat 0.46"
"WARNING",6439,"GRH 6439 (tex_6215.png)",24,9,249,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6439.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.90, sat 0.49"
"WARNING",6441,"GRH 6441 (tex_6215.png)",24,9,249,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6441.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.82, sat 0.69"
"WARNING",6442,"GRH 6442 (tex_6215.png)",24,9,249,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6442.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.52, sat 0.63"
"WARNING",6443,"GRH 6443 (tex_6215.png)",24,9,249,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6443.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.85, sat 0.53"
"WARNING",6435,"GRH 6435 (tex_6215.png)",23,9,248,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6435.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.73, sat 0.67"
"WARNING",61754,"GRH 61754 (tex_5087.png)",23,9,248,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61754.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.78, sat 0.67"
"WARNING",61742,"GRH 61742 (tex_5087.png)",22,9,247,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61742.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.96, sat 0.57"
"WARNING",61746,"GRH 61746 (tex_5087.png)",22,9,247,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61746.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.82, sat 0.57"
"WARNING",61750,"GRH 61750 (tex_5087.png)",22,9,247,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61750.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.68, sat 0.65"
"WARNING",6433,"GRH 6433 (tex_6215.png)",21,9,246,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6433.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.92, sat 0.50"
"WARNING",6434,"GRH 6434 (tex_6215.png)",21,9,246,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6434.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.91, sat 0.48"
"WARNING",61107,"GRH 61107 (tex_5087.png)",21,9,246,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61107.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.74, sat 0.66"
"WARNING",61608,"GRH 61608 (sin textura)",21,9,246,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61609,"GRH 61609 (sin textura)",21,9,246,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61752,"GRH 61752 (tex_5087.png)",21,9,246,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61752.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.85, sat 0.56"
"WARNING",61753,"GRH 61753 (tex_5087.png)",21,9,246,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61753.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.52, sat 0.62"
"WARNING",7718,"GRH 7718 (sin textura)",120,5,245,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7719,"GRH 7719 (sin textura)",120,5,245,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61000,"GRH 61000 (tex_5087.png)",45,8,245,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61000.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.88, sat 0.69"
"WARNING",61002,"GRH 61002 (tex_5087.png)",45,8,245,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61002.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.91, sat 0.70"
"WARNING",61596,"GRH 61596 (sin textura)",20,9,245,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61597,"GRH 61597 (sin textura)",20,9,245,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61600,"GRH 61600 (sin textura)",20,9,245,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61601,"GRH 61601 (sin textura)",20,9,245,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61604,"GRH 61604 (sin textura)",20,9,245,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61605,"GRH 61605 (sin textura)",20,9,245,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61744,"GRH 61744 (tex_5087.png)",20,9,245,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61744.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.87, sat 0.57"
"WARNING",61745,"GRH 61745 (tex_5087.png)",20,9,245,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61745.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.96, sat 0.54"
"WARNING",61748,"GRH 61748 (tex_5087.png)",20,9,245,"Grass","Grass",0.920,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61748.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.33, sat 0.61"
"WARNING",61749,"GRH 61749 (tex_5087.png)",20,9,245,"Grass","Grass",0.866,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61749.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.27, sat 0.58"
"WARNING",61001,"GRH 61001 (tex_5087.png)",44,8,244,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61001.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.89, sat 0.68"
"WARNING",61103,"GRH 61103 (tex_5087.png)",19,9,244,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61103.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.96, sat 0.56"
"WARNING",60989,"GRH 60989 (tex_5087.png)",43,8,243,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60989.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.72, sat 0.63"
"WARNING",61102,"GRH 61102 (tex_5087.png)",18,9,243,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61102.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.88, sat 0.58"
"WARNING",61111,"GRH 61111 (tex_5087.png)",17,9,242,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61111.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.80, sat 0.68"
"WARNING",61385,"GRH 61385 (sin textura)",17,9,242,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6065,"GRH 6065 (tex_6001.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6065.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6001.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.87, sat 0.71"
"WARNING",60988,"GRH 60988 (tex_5087.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60988.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.53, sat 0.62"
"WARNING",60990,"GRH 60990 (tex_5087.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60990.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.84, sat 0.69"
"WARNING",60992,"GRH 60992 (tex_5087.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60992.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.79, sat 0.65"
"WARNING",60993,"GRH 60993 (tex_5087.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60993.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.74, sat 0.64"
"WARNING",60994,"GRH 60994 (tex_5087.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60994.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.88, sat 0.67"
"WARNING",60996,"GRH 60996 (tex_5087.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60996.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.87, sat 0.68"
"WARNING",60997,"GRH 60997 (tex_5087.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60997.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.87, sat 0.69"
"WARNING",60998,"GRH 60998 (tex_5087.png)",41,8,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60998.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.84, sat 0.68"
"WARNING",61106,"GRH 61106 (tex_5087.png)",16,9,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61106.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.69, sat 0.62"
"WARNING",61110,"GRH 61110 (tex_5087.png)",16,9,241,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61110.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.77, sat 0.64"
"WARNING",61372,"GRH 61372 (sin textura)",16,9,241,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61373,"GRH 61373 (sin textura)",16,9,241,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61376,"GRH 61376 (sin textura)",16,9,241,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61377,"GRH 61377 (sin textura)",16,9,241,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61380,"GRH 61380 (sin textura)",16,9,241,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",61381,"GRH 61381 (sin textura)",16,9,241,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6229,"GRH 6229 (tex_6003.png)",15,9,240,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6229.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6003.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.78, sat 0.71"
"WARNING",61614,"GRH 61614 (tex_5087.png)",14,9,239,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61614.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.99, sat 0.55"
"WARNING",61615,"GRH 61615 (tex_5087.png)",14,9,239,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61615.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.99, sat 0.55"
"WARNING",61618,"GRH 61618 (tex_5087.png)",14,9,239,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61618.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.93, sat 0.57"
"WARNING",61619,"GRH 61619 (tex_5087.png)",14,9,239,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61619.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.92, sat 0.54"
"WARNING",61622,"GRH 61622 (tex_5087.png)",14,9,239,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61622.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.84, sat 0.58"
"WARNING",61623,"GRH 61623 (tex_5087.png)",14,9,239,"Grass","Grass",0.930,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61623.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.34, sat 0.57"
"WARNING",61626,"GRH 61626 (tex_5087.png)",14,9,239,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_61626.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.88, sat 0.56"
